0.844821	-0.479317	-0.237767
0.086815	-0.994370	0.060765
0.212496	0.538969	0.815081
0.771901	-0.112395	0.625729
-0.008725	0.071062	-0.997434
0.029449	-0.966925	0.253354
-0.827868	-0.067025	-0.556904
0.685503	0.651522	0.324969
-0.815163	-0.258432	0.518384
0.905328	-0.419406	0.066937
0.101618	0.966667	0.235008
-0.905701	0.402539	0.132922
0.520242	0.279123	0.807118
0.705160	-0.673299	-0.222299
-0.340013	-0.360129	0.868734
-0.576449	-0.083273	-0.812879
-0.859084	-0.150437	0.489228
0.822431	-0.024967	-0.568317
-0.505697	0.485540	0.713107
-0.119193	-0.507021	-0.853653
0.965875	-0.045972	0.254896
-0.085684	-0.546445	0.833100
0.025986	-0.775097	0.631308
-0.675632	-0.609473	0.414806
-0.112898	-0.987852	-0.106778
-0.918573	0.171088	0.356304
-0.467505	0.883086	0.039973
-0.587764	0.399647	0.703431
-0.505330	-0.321721	-0.800711
-0.032761	0.816611	-0.576258
-0.747597	-0.490425	0.447864
-0.610516	-0.022274	0.791691
-0.934469	0.141780	-0.326599
0.888814	-0.301685	-0.344958
0.524281	-0.829865	-0.190928
-0.669083	0.413571	0.617485
-0.311023	-0.941796	0.127611
-0.643266	0.093125	0.759958
-0.235145	0.695835	0.678617
-0.342108	0.052864	0.938173
0.896803	-0.369888	-0.242751
-0.139004	-0.638140	0.757268
-0.563973	-0.402126	-0.721269
-0.449400	-0.812962	0.370315
-0.126008	-0.799503	-0.587296
0.919658	-0.287115	0.267943
-0.401083	-0.051138	0.914613
-0.977656	-0.199591	0.065965
0.220680	0.698806	0.680419
0.004334	-0.525305	-0.850903
0.287794	0.142847	0.946979
-0.003234	0.057899	0.998317
-0.844887	-0.503946	0.179454
0.266822	-0.289461	0.919249
0.127988	0.628596	-0.767129
-0.441565	0.763220	-0.471715
-0.778447	-0.521780	-0.348950
0.823898	0.516969	0.232239
-0.551335	0.434218	-0.712380
-0.495631	-0.832367	-0.248022
0.503270	0.834086	0.225876
0.721851	-0.191523	-0.665019
0.550987	-0.273727	0.788344
0.804783	-0.565273	0.181081
-0.045466	0.370652	0.927658
0.971637	0.166904	-0.167526
-0.220880	-0.973174	0.064370
-0.965301	0.227062	-0.128982
0.651828	0.575768	-0.493569
0.014723	-0.966915	-0.254673
0.048494	-0.616503	-0.785858
0.536510	0.843875	0.005585
-0.700394	-0.581810	-0.413455
-0.492471	0.867631	-0.068475
0.705404	-0.473866	-0.527120
-0.751297	-0.555813	0.355843
0.787436	-0.330831	0.520092
-0.152189	0.550564	0.820803
0.883659	0.460293	-0.085307
-0.792694	0.588813	-0.157909
0.324801	-0.942178	0.082497
0.437269	0.887573	0.144949
0.203989	-0.058114	0.977247
-0.970499	-0.173849	-0.167059
-0.553177	-0.331132	0.764426
0.551364	-0.575126	-0.604341
0.261343	0.964895	-0.026024
-0.085281	0.639964	0.763658
-0.916959	-0.130057	0.377190
-0.232824	-0.158062	0.959588
-0.984746	-0.102062	0.140921
0.556883	0.159207	0.815190
-0.894944	0.240046	-0.376103
-0.175025	-0.260971	0.949347
-0.509822	-0.039950	0.859352
-0.747357	-0.480695	-0.458683
0.934619	0.021865	-0.354978
0.471538	-0.658706	-0.586309
-0.928754	0.324750	-0.178756
-0.450271	0.431721	-0.781583
-0.117693	0.056759	0.991427
0.433369	-0.481321	-0.761919
0.457915	-0.573390	-0.679366
-0.212154	-0.961700	-0.173562
0.844498	-0.246629	0.475391
0.119452	-0.263750	-0.957166
-0.290040	0.546523	0.785614
-0.478548	0.611197	-0.630421
-0.097205	-0.733509	-0.672693
0.394578	0.664471	-0.634654
0.074213	-0.158216	-0.984612
-0.785008	-0.373057	-0.494561
0.960549	0.095338	-0.261257
-0.078956	0.295998	-0.951920
0.783827	0.381163	-0.490234
0.736684	-0.676069	-0.015102
-0.810962	0.337335	0.478065
0.821396	-0.499770	0.274841
-0.281314	0.358074	0.890306
0.285214	-0.377762	-0.880880
0.822319	0.457523	0.338325
0.619473	-0.756789	-0.208623
0.472324	0.588905	-0.655821
-0.759715	-0.053207	-0.648076
-0.439524	0.861974	0.252626
-0.181166	0.839509	0.512254
-0.486051	0.748084	0.451802
0.002085	0.958407	-0.285396
0.439074	0.223195	-0.870286
0.231699	-0.951350	0.203098
0.507233	0.694648	0.510076
0.879892	-0.389856	0.271666
0.204865	-0.845854	0.492506
-0.459488	-0.618888	0.637062
-0.224974	-0.972662	-0.057581
0.071137	-0.047350	0.996342
0.504420	0.841774	-0.192294
0.116266	-0.816889	0.564955
0.680918	0.508807	0.526750
-0.554427	0.623123	-0.551660
-0.434372	0.883931	-0.173166
-0.809078	-0.261624	-0.526256
0.761409	0.556972	0.331722
-0.914574	-0.403485	0.027462
0.376943	-0.652620	-0.657268
0.718442	0.627251	-0.300661
-0.505137	0.778045	-0.373474
-0.387700	0.612341	-0.689005
-0.132156	0.946125	0.295605
0.038692	-0.532106	0.845793
-0.389478	-0.706805	0.590536
-0.010019	0.742349	-0.669938
0.492135	-0.088317	-0.866027
0.248883	-0.909935	-0.331775
-0.059820	-0.940374	0.334840
-0.735430	-0.675115	0.057991
0.242407	0.255226	0.936001
0.641814	-0.640943	-0.421030
-0.946704	0.315508	0.064852
0.271283	-0.080935	-0.959091
-0.318499	-0.716284	-0.620883
-0.509633	-0.241774	0.825724
-0.082210	0.874506	0.477996
0.812034	-0.162778	-0.560450
0.121469	0.343230	-0.931364
0.697942	0.687594	-0.200230
-0.343394	0.759111	-0.553020
0.723296	0.481557	-0.494919
0.574447	0.812366	-0.100357
-0.091186	-0.787982	0.608908
-0.353800	0.133453	-0.925751
0.396858	0.733452	0.551862
0.384651	0.416817	0.823594
-0.332332	0.926702	-0.175437
-0.795684	-0.594116	0.117959
0.856777	0.277053	0.434942
-0.199615	-0.962992	0.181107
0.537020	-0.160562	0.828148
-0.821522	0.475430	0.314750
-0.781157	0.346393	-0.519429
0.223553	0.025106	-0.974368
-0.629485	-0.175504	-0.756932
0.151662	0.988428	0.002844
-0.404929	0.740000	0.537060
-0.551840	0.071657	0.830866
-0.585984	-0.788321	-0.187545
0.286160	-0.957925	-0.022166
-0.314029	-0.556752	-0.769034
-0.941805	-0.023553	0.335333
-0.812742	0.235916	0.532723
-0.326633	0.692579	-0.643153
0.083019	-0.723107	-0.685728
-0.184713	0.977947	0.097468
0.811686	0.384017	0.440111
0.103702	0.715831	-0.690530
0.351307	0.514986	-0.781903
0.055261	-0.698849	0.713132
-0.016685	0.720363	0.693396
0.077258	0.455517	-0.886868
0.608592	0.248651	0.753517
-0.497298	0.670777	0.550229
0.275314	-0.638368	-0.718810
0.253051	0.497164	-0.829935
0.448597	-0.862865	0.232863
0.852258	0.432682	-0.294011
0.921815	-0.086896	-0.377764
-0.449397	-0.349525	0.822116
0.694024	0.580840	0.425389
-0.660084	-0.709974	-0.245408
0.480195	-0.812301	0.331028
0.344928	0.608905	-0.714324
-0.585527	-0.655789	0.476549
-0.285908	0.611754	-0.737573
0.597601	0.522254	0.608378
0.989865	-0.133805	-0.047573
0.968228	0.065290	0.241395
0.613986	0.349870	0.707540
-0.806681	0.589746	0.038276
0.646049	0.011627	-0.763208
0.919020	-0.192866	-0.343809
0.545364	-0.782915	-0.299370
-0.658910	0.139735	-0.739129
0.356441	-0.563705	-0.745109
0.104616	0.709540	0.696856
0.656147	0.425528	0.623215
0.317010	-0.185391	-0.930126
0.059424	-0.253346	0.965549
-0.202736	-0.552626	0.808395
-0.642217	-0.675479	-0.362335
-0.172361	0.884445	-0.433646
-0.564092	-0.132493	0.815013
-0.396520	-0.866469	-0.303321
0.544910	-0.585873	0.599855
-0.740053	-0.313851	-0.594827
0.435644	0.651420	0.621182
-0.952868	0.190371	0.236222
0.859475	-0.325771	0.393924
0.652040	-0.758184	-0.000997
0.287374	0.946948	-0.143898
0.048410	0.780224	0.623624
-0.478678	-0.798779	-0.364444
-0.121345	-0.850744	0.511380
0.969135	0.235987	-0.071326
0.259653	-0.914177	0.311223
0.484493	0.322287	-0.813263
0.959908	0.248081	0.130507
0.420281	-0.013548	0.907293
0.552359	0.502284	-0.665289
-0.274536	-0.459829	0.844504
0.146168	-0.743609	0.652442
-0.196008	-0.938074	-0.285653
-0.492941	-0.860868	0.126161
-0.015169	0.964163	0.264876
-0.264921	-0.647169	-0.714835
0.870074	-0.461429	0.173364
-0.958371	-0.115650	0.261056
-0.502353	-0.864662	-0.001099
0.688681	-0.385277	-0.614232
-0.628166	0.625607	-0.462626
0.815774	-0.264222	-0.514489
-0.047510	0.997365	-0.054828
0.515687	-0.847507	0.125693
-0.321773	0.628830	0.707838
0.938173	-0.316000	-0.141332
0.240217	-0.556029	-0.795693
-0.242917	-0.482371	-0.841611
0.265762	0.875730	0.403073
0.070227	0.935895	0.345209
0.521485	0.417059	-0.744389
-0.946098	-0.306059	0.105955
-0.666056	-0.745897	-0.002714
0.157468	0.628373	0.761808
-0.714581	-0.147692	-0.683785
0.458853	0.194184	0.867033
-0.689328	0.243024	-0.682471
-0.689851	0.624380	-0.366409
0.599753	0.117856	-0.791458
0.320777	-0.799392	0.508011
0.607266	0.768499	-0.201587
-0.005123	-0.245184	-0.969463
0.683426	-0.093393	-0.724022
0.841117	0.079251	-0.535016
0.612354	0.605171	0.508714
-0.036142	0.484836	-0.873858
-0.712404	0.043323	-0.700431
-0.699065	-0.649054	0.300060
-0.954076	0.083200	0.287779
0.764400	-0.632571	-0.124685
0.014134	0.658185	-0.752723
-0.094251	0.465200	0.880174
0.376204	0.316601	-0.870767
0.125660	-0.145549	0.981338
0.261358	-0.695404	0.669406
0.553858	-0.488479	0.674262
-0.105535	-0.988252	0.110544
-0.588709	-0.805761	-0.064578
0.337573	0.021588	-0.941052
0.791183	0.533427	-0.299141
0.085733	-0.878902	0.469235
-0.906793	0.421341	0.014083
-0.938157	0.234674	-0.254538
-0.465218	-0.431908	-0.772676
0.687354	-0.603174	0.404630
-0.101204	0.977966	0.182595
-0.601549	-0.290266	-0.744234
-0.576551	0.295987	0.761565
0.533994	0.793108	-0.292968
-0.879736	0.417681	-0.227170
0.355820	0.229702	0.905886
0.373883	-0.536463	0.756584
-0.657200	0.663699	0.357200
-0.934218	-0.268663	-0.234640
-0.347753	0.819934	-0.454726
0.631599	-0.195384	-0.750272
-0.040897	-0.429967	-0.901918
0.788961	0.614244	0.015647
0.998463	-0.010410	-0.054439
0.638313	-0.298301	0.709629
-0.852282	0.521561	-0.039865
0.467356	-0.463353	0.752916
0.469288	-0.293136	-0.832971
0.446234	0.019053	-0.894714
-0.781223	0.606887	0.146212
-0.575926	0.188577	0.795454
-0.108492	-0.359200	0.926933
-0.584099	0.595467	0.551586
0.065376	0.994170	-0.085743
0.452495	0.808030	-0.377275
-0.771242	0.633669	-0.060407
-0.826168	-0.064993	0.559663
-0.614651	-0.629584	-0.475214
0.556868	0.733511	-0.389692
0.330750	0.810899	0.482750
-0.357122	0.265368	0.895569
-0.314661	-0.550675	0.773140
0.757682	0.485109	0.436564
-0.582216	-0.810796	0.060290
0.336422	-0.917106	0.213861
-0.938940	-0.054825	-0.339684
0.558227	-0.829571	0.013910
0.284256	0.759735	0.584809
-0.089124	0.792731	0.603021
0.030285	-0.047076	-0.998432
-0.141960	0.827453	-0.543295
0.013394	-0.350790	0.936359
-0.267223	0.963580	0.010308
0.899016	0.395804	-0.187376
-0.976425	-0.008265	0.215698
0.590251	0.043204	0.806063
0.289322	-0.723843	-0.626374
-0.356286	-0.633715	0.686634
-0.149790	-0.901301	0.406471
-0.700298	-0.463983	0.542497
0.314534	0.230512	-0.920833
0.703883	-0.515141	0.489058
0.766978	-0.093630	-0.634806
0.109392	0.840264	0.531027
0.184847	0.929074	0.320395
0.986245	0.043419	-0.159488
-0.501979	0.581900	0.639851
0.429140	-0.741670	0.515523
0.833878	0.274517	-0.478841
-0.044967	-0.452065	0.890851
0.329860	-0.092529	0.939484
0.642331	0.495408	-0.584792
-0.249034	-0.640056	0.726850
-0.358611	-0.458351	-0.813211
-0.475188	0.275515	0.835636
0.731274	0.203549	-0.651004
0.276429	0.793285	-0.542482
-0.714668	0.443383	-0.540981
0.980528	-0.187412	0.058660
0.265888	0.442624	0.856381
0.360395	-0.860751	-0.359475
0.385117	-0.085268	-0.918920
-0.164564	-0.409326	-0.897425
-0.006301	0.837442	0.546490
-0.734166	0.677428	0.045723
-0.380043	0.922333	-0.069779
-0.440131	-0.238404	-0.865707
0.443653	0.895556	0.033934
0.626564	0.779330	0.007851
-0.719296	-0.671493	0.178077
0.558139	-0.724463	-0.404518
-0.797154	-0.557171	-0.232607
0.353145	-0.209205	0.911878
0.117946	-0.977840	0.172967
0.073909	0.370697	0.925808
-0.152794	-0.856283	-0.493389
0.473505	-0.734478	-0.486143
0.115677	0.941709	-0.315915
-0.013971	-0.999902	0.000622
0.107270	-0.977176	-0.183356
-0.815974	0.517547	-0.257548
-0.880764	-0.353151	-0.315500
0.835633	0.189506	0.515563
-0.817618	-0.496094	0.292220
0.150696	-0.068152	-0.986228
-0.724585	-0.620687	-0.299540
0.937882	0.211663	-0.274912
0.225521	-0.947813	-0.225367
-0.521501	-0.667615	-0.531345
-0.289875	-0.261795	0.920563
0.331428	0.679473	0.654578
-0.006148	-0.990717	-0.135800
-0.503795	-0.854514	-0.126477
0.591996	-0.091526	-0.800727
-0.905111	0.413142	-0.100440
-0.407401	0.901312	0.147173
-0.002744	-0.775438	-0.631418
-0.538177	-0.205323	-0.817440
0.042714	0.269351	-0.962094
0.130934	-0.946520	-0.294885
0.313365	0.407637	-0.857691
0.872092	0.353285	0.338594
-0.226129	-0.362933	0.903961
-0.284492	0.163341	0.944661
0.679794	0.020164	0.733126
-0.233020	0.265542	0.935515
0.004733	-0.150844	0.988546
-0.288779	-0.925033	0.246822
0.254017	0.858527	-0.445429
-0.798160	0.436079	0.415664
-0.401982	-0.255646	0.879236
-0.470055	0.522732	-0.711196
0.663239	-0.293377	-0.688509
0.761603	0.297223	-0.575864
0.556516	-0.383698	0.736930
0.547243	0.829178	0.113969
-0.315302	-0.783955	0.534789
0.733594	0.116350	0.669554
0.164166	-0.364722	-0.916530
-0.859363	0.504341	0.084470
0.485209	0.669870	-0.562002
-0.485953	0.167918	0.857703
-0.162026	0.208786	-0.964446
0.027357	0.917540	-0.396702
0.173797	-0.463548	0.868860
-0.500854	0.239716	-0.831674
-0.867411	-0.495271	-0.048013
-0.281031	-0.087683	-0.955685
0.874065	0.070832	0.480618
-0.212585	0.464230	0.859825
0.876305	-0.480626	-0.032981
0.173883	-0.557803	0.811555
0.194068	0.360528	0.912336
0.437421	-0.129276	0.889916
-0.631760	0.756437	-0.169360
0.922714	0.363037	0.129629
0.635863	-0.704067	-0.316176
0.153793	-0.903089	-0.400972
-0.099329	0.678961	-0.727424
0.140931	0.894549	-0.424171
0.296266	0.714751	-0.633528
-0.205215	-0.790871	0.576549
-0.475043	-0.843385	0.251071
0.785391	-0.519907	-0.335944
0.534260	-0.193775	-0.822810
0.125504	-0.539911	-0.832313
0.005024	0.271059	0.962550
-0.980694	-0.188736	-0.051167
-0.589518	0.501606	0.633135
0.034699	0.640177	0.767444
-0.611361	-0.221646	0.759678
0.632737	0.713800	-0.300222
0.843821	0.500542	-0.193453
-0.655378	-0.367325	-0.659964
0.365112	0.810347	-0.458290
0.418295	0.418391	-0.806212
0.242470	-0.277964	-0.929486
0.037070	-0.929971	-0.365759
-0.024902	0.985055	-0.170432
0.445655	0.484017	0.753073
0.392207	0.127157	-0.911046
-0.031147	0.557784	0.829402
-0.412720	0.654423	0.633555
-0.681144	-0.387115	0.621437
0.969292	-0.196451	-0.147918
0.691032	0.232677	0.684351
-0.422628	-0.534561	-0.731867
0.628348	-0.186883	0.755152
0.776883	0.597881	-0.197463
-0.363999	-0.169874	-0.915777
-0.716666	0.649499	0.254048
0.570634	0.663685	-0.483632
